CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Russian Federation,RUS,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,1990,0.00124648263696507
Russian Federation,RUS,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,1990,-417846896000.0
Russian Federation,RUS,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1990,-12999.99999999
Russian Federation,RUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1990,6673.17859358563
Russian Federation,RUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,1990,7.7864292631719
Russian Federation,RUS,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,1990,14.331812906135198
Russian Federation,RUS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,1990,15.3321344875766
Russian Federation,RUS,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,1990,47.3310588531001
Russian Federation,RUS,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,1990,10.932382881517599
Russian Federation,RUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1990,11.4933022348062
Russian Federation,RUS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1990,73.1561739940415
Russian Federation,RUS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.00600654991165751
Russian Federation,RUS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1990,65000000.0
Russian Federation,RUS,Emigration rate of tertiary educated (% of total tertiary educated population),SM.EMI.TERT.ZS,1990,0.47679548161705504
Russian Federation,RUS,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,1990,13.8999996185303
Russian Federation,RUS,Employment in industry (% of total employment),SL.IND.EMPL.ZS,1990,40.2000007629395
Russian Federation,RUS,Employment in services (% of total employment),SL.SRV.EMPL.ZS,1990,45.5999984741211
Russian Federation,RUS,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,1990,-47.0781587642554
Russian Federation,RUS,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,1990,12.828738041784598
Russian Federation,RUS,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,1990,67.6618731072155
Russian Federation,RUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1990,5928.79274674291
Russian Federation,RUS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,1990,306.411072183703
Russian Federation,RUS,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,1990,7282000.0
Russian Federation,RUS,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1990,14273000.0
Russian Federation,RUS,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,1990,12257000.0
Russian Federation,RUS,"Enrolment in secondary vocational, both sexes (number)",SE.SEC.ENRL.VO,1990,1683000.0
Russian Federation,RUS,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,1990,4735345003707.61
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1990,18.162061471592697
Russian Federation,RUS,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,1990,212917018950.898
Russian Federation,RUS,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,1990,3926515554500.0
Russian Federation,RUS,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,1990,117000000.0
Russian Federation,RUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,1990,93864123358.2451
Russian Federation,RUS,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,1990,0.217323812480594
Russian Federation,RUS,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,1990,-752167201348.63
Russian Federation,RUS,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,1990,1399999.99999999
Russian Federation,RUS,External balance on goods and services (current US$),NE.RSB.GNFS.CD,1990,1123160450.44053
Russian Federation,RUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1990,1.89
Russian Federation,RUS,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,1990,397112376053.017
Russian Federation,RUS,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,1990,5111715458400.0
Russian Federation,RUS,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1990,448713000.0
Russian Federation,RUS,Final consumption expenditure (current US$),NE.CON.TOTL.CD,1990,359983353713.233
Russian Federation,RUS,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,1990,69.652281900031
Russian Federation,RUS,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,1990,353164064823.642
Russian Federation,RUS,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,1990,4693868562300.0
Russian Federation,RUS,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,1990,448700000.0
Russian Federation,RUS,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,1990,359972924366.193
Russian Federation,RUS,Fixed telephone subscriptions,IT.MLT.MAIN,1990,20700000.0
Russian Federation,RUS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1990,13.9724430483221
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,1990,49.3564653949524
Russian Federation,RUS,Forest area (sq. km),AG.LND.FRST.K2,1990,8089500.0
Russian Federation,RUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,1990,93.3937255204217
Russian Federation,RUS,GDP (constant LCU),NY.GDP.MKTP.KN,1990,10855150908400.0
Russian Federation,RUS,GDP (current LCU),NY.GDP.MKTP.CN,1990,644200000.0
Russian Federation,RUS,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,1990,843064846861.848
Russian Federation,RUS,GDP at market prices (current US$),NY.GDP.MKTP.CD,1990,516814258695.568
Russian Federation,RUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1990,0.00593450985100079
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1990,-2.9999956422359997
Russian Federation,RUS,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1990,5685.16741875386
Russian Federation,RUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1990,73201.1902759421
Russian Federation,RUS,GDP per capita (current LCU),NY.GDP.PCAP.CN,1990,4.34413184797562
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1990,3485.1122022467
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1990,-3.37349524092147
Russian Federation,RUS,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,1990,19349.1465712715
Russian Federation,RUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1990,8012.8023168734
Russian Federation,RUS,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,1990,16624.0
Russian Federation,RUS,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,1990,3.2635896375195896
Russian Federation,RUS,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,1990,1.35150656451524
Russian Federation,RUS,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,1990,2869323643346.99
Russian Federation,RUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1990,1188234481173.79
Russian Federation,RUS,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,1990,20.7854703508227
Russian Federation,RUS,General government final consumption expenditure (constant 2005 US$),NE.CON.GOVT.KD,1990,158950839712.891
Russian Federation,RUS,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,1990,1466919660100.0
Russian Federation,RUS,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1990,133900000.0
Russian Federation,RUS,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,1990,107422274509.99199
Russian Federation,RUS,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,1990,77.8849913028727
Russian Federation,RUS,GNI (constant 2005 US$),NY.GNP.MKTP.KD,1990,842280847205.46
Russian Federation,RUS,GNI (constant LCU),NY.GNP.MKTP.KN,1990,10831887517110.8
Russian Federation,RUS,GNI (current LCU),NY.GNP.MKTP.CN,1990,642911700.0
Russian Federation,RUS,GNI (current US$),NY.GNP.MKTP.CD,1990,515780710403.924
Russian Federation,RUS,GNI per capita (constant 2005 US$),NY.GNP.PCAP.KD,1990,5679.88055461832
Russian Federation,RUS,GNI per capita (constant LCU),NY.GNP.PCAP.KN,1990,73044.3147109136
Russian Federation,RUS,GNI per capita (current LCU),NY.GNP.PCAP.CN,1990,4.33544425862488
Russian Federation,RUS,"GNI per capita, PPP (constant 2011 international $)",NY.GNP.PCAP.PP.KD,1990,19460.2806507206
Russian Federation,RUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1990,8000.0
Russian Federation,RUS,"GNI, PPP (constant 2011 international $)",NY.GNP.MKTP.PP.KD,1990,2885803938256.68
Russian Federation,RUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1990,1185858196662.61
Russian Federation,RUS,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,1990,0.0
Russian Federation,RUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1990,30.1303942874884
Russian Federation,RUS,Gross capital formation (constant 2005 US$),NE.GDI.TOTL.KD,1990,486484626262.156
Russian Federation,RUS,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,1990,6913449547400.0
Russian Federation,RUS,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1990,194100000.0
Russian Federation,RUS,Gross capital formation (current US$),NE.GDI.TOTL.CD,1990,155718173878.935
Russian Federation,RUS,Gross domestic income (constant 2005 US$),NY.GDY.TOTL.KD,1990,414650000000.0
Russian Federation,RUS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1990,11663980357607.6
Russian Federation,RUS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1990,30.347718099969
Russian Federation,RUS,Gross domestic savings (constant LCU),NY.GDS.TOTL.KN,1990,6970111982322.17
Russian Federation,RUS,Gross domestic savings (current LCU),NY.GDS.TOTL.CN,1990,195500000.0
Russian Federation,RUS,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1990,156841334329.375
Russian Federation,RUS,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,1990,75.19112
Russian Federation,RUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,1990,107.01333
Russian Federation,RUS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,1990,106.91865
Russian Federation,RUS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1990,0.99826
Russian Federation,RUS,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,1990,107.10519
Russian Federation,RUS,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,1990,96.45132
Russian Federation,RUS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,1990,54.71871
Russian Federation,RUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,1990,28.7022663769016
Russian Federation,RUS,Gross fixed capital formation (constant 2005 US$),NE.GDI.FTOT.KD,1990,420891492165.133
Russian Federation,RUS,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,1990,6142416984100.0
Russian Federation,RUS,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,1990,184900000.0
Russian Federation,RUS,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,1990,148337405204.611
Russian Federation,RUS,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,1990,99.7826761875194
Russian Federation,RUS,Gross national expenditure (constant 2005 US$),NE.DAB.TOTL.KD,1990,821045554756.4979
Russian Federation,RUS,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,1990,11607318109700.0
Russian Federation,RUS,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,1990,642800000.0
Russian Federation,RUS,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1990,515691098245.128
Russian Federation,RUS,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,1990,0.00553788561599621
Russian Federation,RUS,Gross value added at factor cost (constant 2005 US$),NY.GDP.FCST.KD,1990,799095420636.9691
Russian Federation,RUS,Gross value added at factor cost (constant LCU),NY.GDP.FCST.KN,1990,10631270952800.0
Russian Federation,RUS,Gross value added at factor cost (current LCU),NY.GDP.FCST.CN,1990,599600000.0
Russian Federation,RUS,Gross value added at factor cost (current US$),NY.GDP.FCST.CD,1990,481033575774.391
Russian Federation,RUS,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,1990,5035.6
Russian Federation,RUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1990,13.0552997589
Russian Federation,RUS,Household final consumption expenditure (constant 2005 US$),NE.CON.PRVT.KD,1990,258440074073.095
Russian Federation,RUS,Household final consumption expenditure (constant LCU),NE.CON.PRVT.KN,1990,3644795798300.0
Russian Federation,RUS,Household final consumption expenditure (current LCU),NE.CON.PRVT.CN,1990,314813000.0
Russian Federation,RUS,Household final consumption expenditure (current US$),NE.CON.PRVT.CD,1990,252561079203.24103
Russian Federation,RUS,Household final consumption expenditure per capita (constant 2005 US$),NE.CON.PRVT.PC.KD,1990,1742.7782623007001
Russian Federation,RUS,"Household final consumption expenditure, etc. (% of GDP)",NE.CON.PETC.ZS,1990,48.8668115492083
Russian Federation,RUS,"Household final consumption expenditure, etc. (annual % growth)",NE.CON.PETC.KD.ZG,1990,0.0
Russian Federation,RUS,"Household final consumption expenditure, etc. (constant 2005 US$)",NE.CON.PETC.KD,1990,219828131662.029
Russian Federation,RUS,"Household final consumption expenditure, etc. (constant LCU)",NE.CON.PETC.KN,1990,3226948902300.0
Russian Federation,RUS,"Household final consumption expenditure, etc. (current LCU)",NE.CON.PETC.CN,1990,314800000.0
Russian Federation,RUS,"Household final consumption expenditure, etc. (current US$)",NE.CON.PETC.CD,1990,252550649856.20102
Russian Federation,RUS,"Household final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,1990,733868821822.062
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1990,17.9447376591121
Russian Federation,RUS,Imports of goods and services (constant 2005 US$),NE.IMP.GNFS.KD,1990,190897726845.54898
Russian Federation,RUS,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,1990,4678682755800.0
Russian Federation,RUS,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,1990,115600000.0
Russian Federation,RUS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1990,92740962907.8046
Russian Federation,RUS,Improved sanitation facilities (% of population with access),SH.STA.ACSN,1990,72.7
Russian Federation,RUS,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,1990,58.3
Russian Federation,RUS,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,1990,77.9
Russian Federation,RUS,Improved water source (% of population with access),SH.H2O.SAFE.ZS,1990,93.4
Russian Federation,RUS,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,1990,81.6
Russian Federation,RUS,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,1990,97.8
Russian Federation,RUS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,1990,50.0
Russian Federation,RUS,Industrial nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.IN.KT.CE,1990,15159.5
Russian Federation,RUS,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,1990,48.3510673782522
Russian Federation,RUS,"Industry, value added (constant 2005 US$)",NV.IND.TOTL.KD,1990,340580638475.42
Russian Federation,RUS,"Industry, value added (constant LCU)",NV.IND.TOTL.KN,1990,4626853494800.0
Russian Federation,RUS,"Industry, value added (current LCU)",NV.IND.TOTL.CN,1990,289913000.0
Russian Federation,RUS,"Industry, value added (current US$)",NV.IND.TOTL.CD,1990,232584868334.692
Russian Federation,RUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1990,15.902911257274498
Russian Federation,RUS,International migrant stock (% of population),SM.POP.TOTL.ZS,1990,7.77179348852265
Russian Federation,RUS,"International migrant stock, total",SM.POP.TOTL,1990,11524948.0
Russian Federation,RUS,Internet users (per 100 people),IT.NET.USER.P2,1990,0.0
Russian Federation,RUS,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.FE.ZS,1990,50.5999984741211
Russian Federation,RUS,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.MA.ZS,1990,55.9000015258789
Russian Federation,RUS,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)",SL.TLF.ACTI.1524.ZS,1990,53.2999992370605
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,1990,59.5999984741211
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,1990,71.4000015258789
Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,1990,76.3000030517578
Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,1990,81.599998474121
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,1990,67.1999969482422
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,1990,76.3000030517578
Russian Federation,RUS,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,1990,48.23537533697721
Russian Federation,RUS,"Labor force, total",SL.TLF.TOTL.IN,1990,76829001.0
Russian Federation,RUS,Land area (sq. km),AG.LND.TOTL.K2,1990,16389950.0
Russian Federation,RUS,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1990,1.905153
Russian Federation,RUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,1990,74.26
Russian Federation,RUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,1990,63.8
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1990,68.9024390243902
Russian Federation,RUS,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,1990,0.12194991863628099
Russian Federation,RUS,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1990,820.0
Russian Federation,RUS,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1990,2.29896803496514
Russian Federation,RUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1990,63.0
Russian Federation,RUS,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,1990,47.41
Russian Federation,RUS,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,1990,624476.8
Russian Federation,RUS,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1990,422532.7
Russian Federation,RUS,Military expenditure (current LCU),MS.MIL.XPND.CN,1990,123000000000.0
Russian Federation,RUS,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,1990,0.0
Russian Federation,RUS,Mobile cellular subscriptions,IT.CEL.SETS,1990,0.0
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1990,0.0
Russian Federation,RUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,1990,116.2
Russian Federation,RUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,1990,316.078
Russian Federation,RUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,1990,21.9
Russian Federation,RUS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,1990,18.5
Russian Federation,RUS,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,1990,25.2
Russian Federation,RUS,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,1990,14.0
Russian Federation,RUS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,1990,26.0
Russian Federation,RUS,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,1990,22.1
Russian Federation,RUS,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,1990,29.7
Russian Federation,RUS,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1990,5.332640434940809
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,1990,254000000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,1990,20000.0
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,1990,254020000.0
Russian Federation,RUS,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,1990,0.0
Russian Federation,RUS,Net current transfers from abroad (current LCU),NY.TRF.NCTR.CN,1990,0.0
Russian Federation,RUS,Net current transfers from abroad (current US$),NY.TRF.NCTR.CD,1990,0.0
Russian Federation,RUS,Net income from abroad (current LCU),NY.GSR.NFCY.CN,1990,-1288300.0
Russian Federation,RUS,Net income from abroad (current US$),NY.GSR.NFCY.CD,1990,-1033548291.64468
Russian Federation,RUS,Net official aid received (constant 2012 US$),DT.ODA.OATL.KD,1990,361970000.0
Russian Federation,RUS,Net official aid received (current US$),DT.ODA.OATL.CD,1990,254020000.0
Russian Federation,RUS,Net official development assistance and official aid received (constant 2012 US$),DT.ODA.ALLD.KD,1990,361970000.0
Russian Federation,RUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1990,254020000.0
Russian Federation,RUS,Net taxes on products (constant LCU),NY.TAX.NIND.KN,1990,223879955700.0
Russian Federation,RUS,Net taxes on products (current LCU),NY.TAX.NIND.CN,1990,44600000.0
Russian Federation,RUS,Net taxes on products (current US$),NY.TAX.NIND.CD,1990,35780682921.1772
Russian Federation,RUS,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1990,150941.5
Russian Federation,RUS,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,1990,14995.3
Russian Federation,RUS,Nitrous oxide emissions in industrial and energy processes (% of total nitrous oxide emissions),EN.ATM.NOXE.EI.ZS,1990,19.9778059711875
Russian Federation,RUS,Number of infant deaths,SH.DTH.IMRT,1990,49101.0
Russian Federation,RUS,Number of maternal deaths,SH.MMR.DTHS,1990,1300.0
Russian Federation,RUS,Number of neonatal deaths,SH.DTH.NMRT,1990,31327.0
Russian Federation,RUS,Number of under-five deaths,SH.DTH.MORT,1990,58899.0
Russian Federation,RUS,Official entrance age to lower secondary education (years),SE.SEC.AGES,1990,10.0
Russian Federation,RUS,Official entrance age to primary education (years),SE.PRM.AGES,1990,7.0
Russian Federation,RUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,1990,12.949308523528499
Russian Federation,RUS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1990,25788.6
Russian Federation,RUS,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,1990,0.0
Russian Federation,RUS,Percentage of students in primary education who are female (%),SE.PRM.ENRL.FE.ZS,1990,49.20352
Russian Federation,RUS,Percentage of students in secondary general education who are female (%),SE.SEC.ENRL.GC.FE.ZS,1990,50.02856
Russian Federation,RUS,Percentage of teachers in primary education who are female (%),SE.PRM.TCHR.FE.ZS,1990,98.75
Russian Federation,RUS,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,1990,15866.2
Russian Federation,RUS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1990,4.070400238
Russian Federation,RUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,1990,19.6621921217851
Russian Federation,RUS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,1990,87.1548732545734
Russian Federation,RUS,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,1990,10.3048059995872
Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,1990,9.04773962092624
Russian Federation,RUS,Population growth (annual %),SP.POP.GROW,1990,0.38579434566536797
Russian Federation,RUS,Population in largest city,EN.URB.LCTY,1990,8986631.0
Russian Federation,RUS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,1990,8.25693054310452
Russian Federation,RUS,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,1990,25883140.0
Russian Federation,RUS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1990,17.454171499474
Russian Federation,RUS,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1990,3.277586
Russian Federation,RUS,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1990,22.902870253819398
Russian Federation,RUS,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1990,66.7923237465934
Russian Federation,RUS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1990,53.183071824137706
Russian Federation,RUS,"Population, total",SP.POP.TOTL,1990,148292000.0
Russian Federation,RUS,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1990,0.000542148885768433
Russian Federation,RUS,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,1990,35.0
Russian Federation,RUS,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,1990,25.4
Russian Federation,RUS,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,1990,31.2
Russian Federation,RUS,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1990,0.434942990532507
Russian Federation,RUS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1990,15.6
Russian Federation,RUS,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,1990,22.75625
Russian Federation,RUS,Rail lines (total route-km),IS.RRS.TOTL.KM,1990,85969.0
Russian Federation,RUS,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,1990,2523000.0
Russian Federation,RUS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1990,274000.0
Russian Federation,RUS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,1990,78.1127078509967
Russian Federation,RUS,Refugee population by country or territory of origin,SM.POP.REFG.OR,1990,117736.0
Russian Federation,RUS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1990,15.3381410374883
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,3.7519127779249306
Russian Federation,RUS,Rural population,SP.RUR.TOTL,1990,39454570.0
Russian Federation,RUS,Rural population (% of total population),SP.RUR.TOTL.ZS,1990,26.606
Russian Federation,RUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,1990,0.400831964106367
